Codi	URL	Nom	Descripció	Telèfon	Web	E-mail	"Xarxa social 1"	"Xarxa social 2"	"Xarxa social 3"	"Xarxa social 4"	Adreça	Districte	Barri	Longitud	Latitud	"Icona 1 (Principal)"	"Icona 2"	"Icona 3"	"Icona 4"	"Icona 5"	"Icona 6"	"Icona 7"	"Icona 8"	"Icona 9"	"Icona 10"	"Icona 11"	"Icona 12"	"Icona 13"	"Icona 14"	"Icona 15"	"Icona 16"	"Icona 17"	"Icona 18"	"Icona 19"	"Icona 20"	"Icona 21"	"Icona 22"	"Icona 23"	"Icona 24"	"Icona 25"	"Icona 26"	"Icona 27"	"Icona 28"	"Icona 29"	"Icona 30"	"Icona 31"	"Icona 32"	Etiquetes	Itineraris
5e6b3b68940cd7040f8b4567	http://www.bcnsostenible.cat/web/punt/5e6b3b68940cd7040f8b4567	"AC Gavà Mar"	"L'AC Hotel Gavà Mar és un hotel urbà amb 69 habitacions completament equipades. Podrà celebrar esdeveniments, reunions de negocis o cerimònies privades en una de les cinc sales de reunions d'exquisida decoració, que es troben en una ubicació sense igual al costat de la platja. Podrà donar-se un bany en la piscina a l'aire lliure per a relaxar-se i trobar la pau després d'un atrafegat dia. L'hotel compta amb ràpides vies d'accés al centre històric de la ciutat, al Museu i Jardí Botànic de Gavà, al Parc Arqueològic Mines de Gavà, al centre financer i a l'aeroport de Barcelona.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"" target=""_blank"">Compromís </a>per a la Sostenibilitat Turística Barcelona Biosphere."		https://www.espanol.marriott.com/hotels/travel/bcnga-ac-hotel-gava-mar-airport/						"Carrer de Telleinaires, 33-35"			0,00000000	0,00000000	b04	a15																															EiESos,EmpresaBS	
5e6f29e7940cd7ae778b4567	http://www.bcnsostenible.cat/web/punt/5e6f29e7940cd7ae778b4567	"Casa Vicens Gaudí"	"La Casa Vicens és la primera obra mestra de Gaudí, el preludi de la seva obra posterior. Va ser construïda entre 1883 i 1885 com a casa d’estiueig de la família Vicens, i s’hi desplega el seu talent inigualable. Va ser declarada patrimoni mundial per la UNESCO el 2005. L'any 2014 va ser adquirida per MoraBanc i després de tres anys de restauració i rehabilitació, va obrir les seves portes com a casa-museu al novembre de 2017.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		https://casavicens.org/		https://www.facebook.com/casavicens	https://twitter.com/casa_vicens	https://www.facebook.com/casavicens	https://www.facebook.com/casavicens	"Carrer de les Carolines, 20"	Gràcia	"Vila de Gràcia"	2,15069350	41,40344800	b04	a15																															EiESos,EmpresaBS	
5e6f2c95940cd78f768b4568	http://www.bcnsostenible.cat/web/punt/5e6f2c95940cd78f768b4568	"Travel Advisors Guild"	"Travel Advisors Guild és una associació d'agències de viatges la missió dels quals és la representació, defensa i promoció dels interessos professionals, socials, econòmics i culturals dels seus associats. Entenem que per a això hem de ser capaços de generar atributs diferencials que ens permetin obtenir veritables avantatges i generar major competitivitat en el mercat, sempre en el marc del respecte i el prestigi individual com a principis del vincle associatiu.<br />
<br />
Aquesta organització està adherida al<a href=""http://http://turismesostenible.barcelona/"" target=""_blank""> compromis </a>per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		https://www.traveladvisorsguild.com/						"Carrer d'Aragó, 208-210"	Eixample	"L'Antiga Esquerra de l'Eixample"	2,15937120	41,38763350	b04	a15																															EiESos,EmpresaBS	
5e6f2ff6940cd753788b456d	http://www.bcnsostenible.cat/web/punt/5e6f2ff6940cd753788b456d	"Fundació Antoni Tàpies"	"Antoni Tàpies va crear la Fundació Antoni Tàpies en el 1984 amb l'objectiu de promoure l'estudi i el coneixement de l'art contemporani, posant especial atenció en l'anàlisi del seu paper en la formació de la consciència de l'home modern.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		https://fundaciotapies.org/es		https://www.facebook.com/fundacioantonitapies1/	https://twitter.com/fundaciotapies	https://www.facebook.com/fundacioantonitapies1/	https://www.facebook.com/fundacioantonitapies1/	"Carrer Aragó, 255"	Eixample	"Dreta de l'Eixample"	2,16374110	41,39151320	a15	b04																															EiESos,EmpresaBS	
5e6f32a1940cd747798b4569	http://www.bcnsostenible.cat/web/punt/5e6f32a1940cd747798b4569	"Fundació del Gran Teatre del Liceu"	"El Gran Teatre del Liceu, creat el 1847 a la Rambla de Barcelona, és un teatre d'òpera que ha mantingut al llarg dels anys la seva funció de centre cultural i artístic. Un del símbols de la ciutat.<br />
<br />
Actualment és un teatre de titularitat pública (Generalitat de Catalunya, Ajuntament de Barcelona, Diputació de Barcelona, Ministeri de Cultura i Esport), administrat per la Fundació del Gran Teatre del Liceu, que incorpora, a més dels institucions esmentades, el Consell de Mecenatge i la Societat del Gran Teatre del Liceu.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		https://www.liceubarcelona.cat/ca		https://www.facebook.com/liceu	https://twitter.com/Liceu_cat/	https://www.facebook.com/liceu	https://www.facebook.com/liceu	"Carrer la Rambla, 51-59"	"Ciutat Vella"	"El Raval"	2,17353460	41,38022350	b04	a15																															EiESos,EmpresaBS	
5e6f3891940cd7147b8b4567	http://www.bcnsostenible.cat/web/punt/5e6f3891940cd7147b8b4567	"Green Life Style"	"GreenLifeStyle és més que roba orgànica justa. Representa un estil de vida verd i que és el que promovem. Ética en la moda i el respecte per al medi ambient és el que principalment regeix la nostra activitat i condueix la nostra passió.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		https://www.greenlifestyle.es/						"Carrer del Torrent de l'Olla, 95"	Gràcia	"Vila de Gràcia"	2,15744520	41,40185090	b04	a15																															EiESos,EmpresaBS	
5e6f3cd9940cd7147b8b456d	http://www.bcnsostenible.cat/web/punt/5e6f3cd9940cd7147b8b456d	HappyAgua	"HappyAgua és la solució 360º per al seu negoci de restauració. Estudien cada procés en el qual intervé l'aigua en el seu establiment i l'adeqüen creant una aigua única per a cada necessitat.<br />
<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		http://happyagua.com/		https://www.facebook.com/happyagua360/		https://www.facebook.com/happyagua360/	https://www.facebook.com/happyagua360/	"Avinguda del Vallès, nº 728, Pol. Industrial Can Petit"			0,00000000	0,00000000	b04	a15																															EiESos,EmpresaBS	
5e6f3ed8940cd76e7c8b4567	http://www.bcnsostenible.cat/web/punt/5e6f3ed8940cd76e7c8b4567	"Facultat de Turisme i Direcció Hotelera Sant Ignasi"	"HTSI t'ofereix una formació acadèmica rigorosa i una clara orientació pràctica per facilitar la ràpida inserció laboral dels universitaris en el sector.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		https://www.htsi.url.edu/			https://twitter.com/TurismoSantignasi			"Carrer del Marquès de Mulhacén, 40 - 42"	"Les Corts"	Pedralbes	2,11503120	41,39475010	b04	a15																															EiESos,UniversitatBS	
5e6f48e9940cd75b7e8b4567	http://www.bcnsostenible.cat/web/punt/5e6f48e9940cd75b7e8b4567	"Barcelona Segway Tour"	"El Barcelona Segway Tour ofereix una experiència perfecta per fer un recorregut complet per la ciutat.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		https://www.barcelonasegwaytour.com/ca/						" Passeig Lluis Companys, 10"	"Ciutat Vella"	"Sant Pere, Santa Caterina i la Ribera"	2,18315730	41,39000780	b04	a15																															EiESos,EmpresaBS	
5e6f506e940cd740018b4567	http://www.bcnsostenible.cat/web/punt/5e6f506e940cd740018b4567	"The Barcelona EDITION"	"The Barcelona EDITION es troba en el districte del Born, en el cor de la ciutat, al costat de la Catedral de Barcelona i just al costat del mercat de Santa Caterina, a passos de les principals platges de la ciutat, Les Rambles i les botigues de luxe, així com també dels edificis més emblemàtics de Gaudí en el Passeig de Gràcia. L'hotel compta amb 100 habitacions, un restaurant exclusiu, un club d'última generació, cocteleria d'autor, un bar en el terrat amb piscina a l'aire lliure i gimnàs."		https://www.editionhotels.com/es/barcelona/						"Avinguda Francesc Cambo, 14"	"Ciutat Vella"	"Sant Pere, Santa Caterina i la Ribera"	2,17781030	41,38594400	b04	a15																															EiESos,EmpresaBS	
5e6f57af940cd76e038b4567	http://www.bcnsostenible.cat/web/punt/5e6f57af940cd76e038b4567	"Nadiu Viatges"	"Nadiu és el somni de dos viatgers decidits a crear una agència de turisme responsable que cuidi el planeta i, sobretot, la gent que l'habita.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.nadiuviatges.com/es/						"Riera Matamoros, 59"			0,00000000	0,00000000	b04	a15																															EiESos,EmpresaBS	
5e6f5980940cd7a4038b4567	http://www.bcnsostenible.cat/web/punt/5e6f5980940cd7a4038b4567	"Patterson Travel"	"A mitjans dels anys 90, dos viatgers aventurers an fundar Travel Partners i Galben Travel & Business, dos de les companyies referents del sector dels viatges corporatius a Espanya. En 2018, després de més de 20 anys de trajectòria per separat i gairebé idèntica filosofia, van decidir fusionar-se i crear Patterson Travel.<br />
<br />
Els seus objectius continuen sent els mateixos:<br />
<br />
1. Estalviar costos i negociar les millors condicions per als teus viatges i esdeveniments<br />
2. Donar un servei flexible i a mesura amb la màxima professionalitat i experiència.<br />
3. Implicar-se i comprometre's amb el teu projecte com si fos el nostre, convertint-se en el teu departament de viatges.<br />
<br />
Ara són més de 30 professionals, amb oficines a Barcelona, Sant Cugat, Palma i Madrid.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		https://patterson.travel/						"Aragó, 179, 5ª planta"	Eixample	"L'Antiga Esquerra de l'Eixample"	2,15797690	41,38716130	b04	a15																															EiESos,EmpresaBS	
5e7083d0940cd7b8398b4567	http://www.bcnsostenible.cat/web/punt/5e7083d0940cd7b8398b4567	"Cloud5 Barcelona"	"Són una empresa dedicada a la gestió integral de lloguer de vacances i de temporada. Entenen la sostenibilitat com a element fonamental de negoci i tracten que tots els seus productes i serveis siguin ecològics, locals i de proximitat. La seva gestió està basada en criteris responsables en els àmbits socials, culturals i ambientals amb l'objectiu de millorar la satisfacció dels seus clients i col·laboradors i que amb el temps contribueixi a construir una societat i un món millor.<br />
<br />
Aquesta organització està adherida al <a href=""http://http://turismesostenible.barcelona/"" target=""_blank"">Compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		http://www.cloud5barcelona.com/						"Migjorn, 29"			0,00000000	0,00000000	b04	a15																															EiESos	
5e708a21940cd75b3b8b456a	http://www.bcnsostenible.cat/web/punt/5e708a21940cd75b3b8b456a	"Hotels & Human Group"	"La missió de Hotels & Human Group és ser una de les empresa de referència en l'àmbit dels RH pel sector Hoteler i de Restauració, així com ser part de la professionalització d'equips hotelers i de restauració des de la captació i desenvolupament del talent.<br />
<br />
Aquesta organització està adherida a<a href=""http://turismesostenible.barcelona/"" target=""_blank"">l compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.hotelshumangroup.com/						"Balmes, 81,1-1"	Eixample	"L'Antiga Esquerra de l'Eixample"	2,16028040	41,39089760	b04	a15																															EiESos	
5e708b82940cd78f3b8b4569	http://www.bcnsostenible.cat/web/punt/5e708b82940cd78f3b8b4569	"Kuoni Destination Management"	"Des de 1985, el Congrés Kuoni ha estat un sinònim per a les organitzacions de congressos professionals i exitoses. Ells representen una extensa xarxa que s'estén contínuament.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		http://www.kuoni-congress.com/			https://twitter.com/kuonidm_csr			"Avinguda Diagonal, 416, 3a. planta"	Eixample	"Dreta de l'Eixample"	2,16428150	41,39797060	b04	a15																															EiESos,EmpresaBS	
5e70937a940cd7c53c8b4568	http://www.bcnsostenible.cat/web/punt/5e70937a940cd7c53c8b4568	"Merca Stay"	"Merca Stay és un nou projecte de pis turístic sostenible. Creiem que aquest sector té un impacte clar en la ciutat i aquest impacte pot ser molt positiu si es duen a terme una sèrie de mesures. La idea primordial d'Airbnb és la de permetre a un viatger gaudir del destí integrant-se en la vida ciutadana com un local més, aportant uns ingressos extres al anfitrió. L'èxit d'aquesta nova forma de viatjar ha estat aclaparadora. Ara, amb l'experiència dels anys del sector i amb lliçons apreses d'errors propis d'un sector tant jove com aquest, Merca Stay ha desenvolupat i aplicat una sèrie de mesures per optimitzar l'impacte positiu i aconseguir un turisme més sostenible beneficiós per tothom:<br />
<br />
- Adhesió al compromís per a la sostenibilitat turística Barcelona Biosphere.<br />
- Col·laboració amb entitats locals: oferim els tours i serveis de Turisme de Barcelona; artistes locals poden penjar les seves obres a les parets del pis, etc...<br />
- Proveïdors sel·leccionats pels seus valors: la Fundació Roure ens ofereix el seu servei de bugaderia contractant personal amb risc d'exclusió social. Holaluz proveeix el subministrament de llum d'energies 100% renovables.<br />
- El descans dels veïns està garantitzat gràcies a les noves tecnologies; un sensor de decibelis permet controlar en tot moment el soroll que es produeix dintre del pis, i permet actuar si fés falta abans de molestar als veïns.<br />
- Altres sensors col·locats en els aires condicionats i calefacció permeten un ús controlat de l'energia consumida.<br />
- Reciclatge: els residus produïts són degudament separats pels mateixos clients.<br />
- Finalment, durant el <em>check-in</em> i dintre del pis hi ha cartellería i informació diversa per a conscienciar als clients de l'importància del seu bon comportament en el pis i en la ciutat en general.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"" target=""_blank"">compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.merca-stay-apartments.com/		https://www.facebook.com/mercastay/		https://www.facebook.com/mercastay/	https://www.facebook.com/mercastay/	"Calle Bruc 151"	Eixample	"Dreta de l'Eixample"	2,16333370	41,39885520	a15	b04																															EiESos	
